InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538704,30531,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-01-17,2.91,10300,Spain
541036,57918,LUNCH BAG BLACK SKULL,13,2025-01-19,4.04,10592,France
541036,12570,LUNCH BAG BLACK SKULL,11,2025-01-19,28.63,10592,France
541036,22781,PARTY BUNTING,4,2025-01-19,8.32,10592,France
541036,55914,JUMBO BAG RED RETROSPOT,14,2025-01-19,22.21,10592,France
538815,81351,PARTY BUNTING,6,2025-01-21,18.08,10312,Spain
538815,23015,LUNCH BAG BLACK SKULL,4,2025-01-21,16.61,10312,Spain
538815,81667,REGENCY CAKESTAND 3 TIER,13,2025-01-21,6.12,10312,Spain
538815,77837,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-01-21,21.4,10312,Spain
538815,49269,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-01-21,23.09,10312,Spain
538702,71843,SET OF 3 CAKE TINS,9,2025-01-22,25.17,10300,Spain
538024,35703,JUMBO BAG RED RETROSPOT,14,2025-01-22,6.92,10226,Australia
537111,79086,SET OF 3 CAKE TINS,14,2025-01-22,12.43,10115,United Kingdom
537111,71232,ASSORTED COLOUR BIRD ORNAMENT,8,2025-01-22,42.19,10115,United Kingdom
537111,22270,LUNCH BAG BLACK SKULL,4,2025-01-22,31.51,10115,United Kingdom
537111,97195,PARTY BUNTING,10,2025-01-22,24.22,10115,United Kingdom
537111,35966,REGENCY CAKESTAND 3 TIER,14,2025-01-22,43.93,10115,United Kingdom
540620,45864,POSTAGE,12,2025-01-23,42.23,10534,Australia
540620,96304,ASSORTED COLOUR BIRD ORNAMENT,6,2025-01-23,25.2,10534,Australia
541371,51723,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-01-26,26.26,10634,France
541371,59761,POSTAGE,10,2025-01-26,20.79,10634,France
541371,68384,ASSORTED COLOUR BIRD ORNAMENT,4,2025-01-26,42.82,10634,France
541371,98693,REGENCY CAKESTAND 3 TIER,1,2025-01-26,30.6,10634,France
537881,30220,LUNCH BAG BLACK SKULL,4,2025-01-27,24.59,10208,France
537881,10115,JUMBO BAG RED RETROSPOT,1,2025-01-27,33.77,10208,France
540393,63501,POSTAGE,1,2025-01-27,11.76,10507,France
540393,65527,SET OF 3 CAKE TINS,8,2025-01-27,43.13,10507,France
540393,84461,REGENCY CAKESTAND 3 TIER,13,2025-01-27,20.25,10507,France
538623,48363,LUNCH BAG BLACK SKULL,9,2025-01-30,39.08,10293,Australia
538623,12853,REGENCY CAKESTAND 3 TIER,1,2025-01-30,20.44,10293,Australia
538623,92019,REGENCY CAKESTAND 3 TIER,16,2025-01-30,12.27,10293,Australia
538623,85214,REGENCY CAKESTAND 3 TIER,10,2025-01-30,24.92,10293,Australia
538700,22104,REGENCY CAKESTAND 3 TIER,5,2025-01-31,6.21,10300,Spain
538700,29458,PARTY BUNTING,13,2025-01-31,9.47,10300,Spain
538700,65106,REGENCY CAKESTAND 3 TIER,7,2025-01-31,28.3,10300,Spain
538700,55435,JUMBO BAG RED RETROSPOT,5,2025-01-31,4.95,10300,Spain
540397,93106,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-02-02,11.01,10507,France
540397,65223,PARTY BUNTING,16,2025-02-02,8.62,10507,France
540397,50666,REGENCY CAKESTAND 3 TIER,10,2025-02-02,19.93,10507,France
540523,56668,POSTAGE,13,2025-02-02,14.26,10520,Netherlands
540523,85805,REGENCY CAKESTAND 3 TIER,7,2025-02-02,38.56,10520,Netherlands
540523,17314,JUMBO BAG RED RETROSPOT,13,2025-02-02,36.77,10520,Netherlands
540523,89597,ASSORTED COLOUR BIRD ORNAMENT,11,2025-02-02,17.96,10520,Netherlands
540523,92711,PARTY BUNTING,14,2025-02-02,21.51,10520,Netherlands
540523,77683,ASSORTED COLOUR BIRD ORNAMENT,5,2025-02-02,28.14,10520,Netherlands
536673,98129,JUMBO BAG RED RETROSPOT,9,2025-02-03,7.26,10071,Germany
536673,21084,LUNCH BAG BLACK SKULL,9,2025-02-03,33.04,10071,Germany
536673,36950,LUNCH BAG BLACK SKULL,10,2025-02-03,12.07,10071,Germany
537112,86971,LUNCH BAG BLACK SKULL,5,2025-02-05,44.79,10115,United Kingdom
537112,94305,PARTY BUNTING,3,2025-02-05,18.24,10115,United Kingdom
537005,88182,SET OF 3 CAKE TINS,4,2025-02-05,24.93,10102,Spain
537005,18465,LUNCH BAG BLACK SKULL,12,2025-02-05,44.33,10102,Spain
537005,93618,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-02-05,29.62,10102,Spain
537005,73853,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-02-05,38.14,10102,Spain
537005,47664,JUMBO BAG RED RETROSPOT,2,2025-02-05,7.41,10102,Spain
536670,71474,JUMBO BAG RED RETROSPOT,11,2025-02-05,7.9,10071,Germany
536670,53280,PARTY BUNTING,6,2025-02-05,23.93,10071,Germany
536670,86028,REGENCY CAKESTAND 3 TIER,16,2025-02-05,17.8,10071,Germany
536670,16832,REGENCY CAKESTAND 3 TIER,14,2025-02-05,22.51,10071,Germany
537112,41698,PARTY BUNTING,1,2025-02-05,37.54,10115,United Kingdom
536670,68388,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-02-05,40.34,10071,Germany
537112,87685,PARTY BUNTING,3,2025-02-05,41.18,10115,United Kingdom
537848,42579,PARTY BUNTING,1,2025-02-06,31.6,10202,United Kingdom
541774,25197,REGENCY CAKESTAND 3 TIER,8,2025-02-06,20.38,10678,France
537848,70068,SET OF 3 CAKE TINS,2,2025-02-06,6.2,10202,United Kingdom
540417,37892,SET OF 3 CAKE TINS,5,2025-02-09,29.49,10509,Netherlands
540417,29326,PARTY BUNTING,12,2025-02-09,8.66,10509,Netherlands
540417,72432,SET OF 3 CAKE TINS,10,2025-02-09,42.44,10509,Netherlands
540417,53573,SET OF 3 CAKE TINS,9,2025-02-09,42.23,10509,Netherlands
541566,98555,JUMBO BAG RED RETROSPOT,7,2025-02-10,38.9,10657,Germany
541566,28650,SET OF 3 CAKE TINS,11,2025-02-10,13.43,10657,Germany
541566,78103,ASSORTED COLOUR BIRD ORNAMENT,4,2025-02-10,22.31,10657,Germany
541567,87546,PARTY BUNTING,15,2025-02-10,7.9,10657,Germany
541567,87925,ASSORTED COLOUR BIRD ORNAMENT,6,2025-02-10,18.82,10657,Germany
536595,74105,ASSORTED COLOUR BIRD ORNAMENT,4,2025-02-10,35.76,10056,Australia
536595,35290,REGENCY CAKESTAND 3 TIER,17,2025-02-10,15.4,10056,Australia
536595,11880,SET OF 3 CAKE TINS,11,2025-02-10,9.59,10056,Australia
541567,67483,PARTY BUNTING,16,2025-02-10,26.0,10657,Germany
536595,54324,PARTY BUNTING,7,2025-02-10,3.81,10056,Australia
537054,80220,PARTY BUNTING,10,2025-02-11,24.66,10107,Spain
537054,19562,JUMBO BAG RED RETROSPOT,14,2025-02-11,10.5,10107,Spain
536356,25573,ASSORTED COLOUR BIRD ORNAMENT,15,2025-02-12,41.09,10033,United Kingdom
536356,59739,POSTAGE,7,2025-02-12,20.59,10033,United Kingdom
536356,60786,JUMBO BAG RED RETROSPOT,5,2025-02-12,21.01,10033,United Kingdom
539967,80440,ASSORTED COLOUR BIRD ORNAMENT,4,2025-02-14,28.46,10453,United Kingdom
539967,98894,SET OF 3 CAKE TINS,17,2025-02-14,4.52,10453,United Kingdom
541964,46177,ASSORTED COLOUR BIRD ORNAMENT,4,2025-02-14,40.63,10699,Australia
541964,40639,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-02-14,40.39,10699,Australia
541964,59105,PARTY BUNTING,12,2025-02-14,39.65,10699,Australia
541964,45832,PARTY BUNTING,17,2025-02-14,23.62,10699,Australia
541964,87968,ASSORTED COLOUR BIRD ORNAMENT,5,2025-02-14,33.8,10699,Australia
541964,41520,JUMBO BAG RED RETROSPOT,15,2025-02-14,16.24,10699,Australia
539988,63578,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-02-15,40.42,10458,France
539988,59213,ASSORTED COLOUR BIRD ORNAMENT,10,2025-02-15,29.31,10458,France
539968,36488,LUNCH BAG BLACK SKULL,3,2025-02-15,42.8,10453,United Kingdom
539988,95659,JUMBO BAG RED RETROSPOT,11,2025-02-15,21.32,10458,France
539988,46623,LUNCH BAG BLACK SKULL,8,2025-02-15,25.86,10458,France
539988,53847,LUNCH BAG BLACK SKULL,8,2025-02-15,13.55,10458,France
539968,40993,ASSORTED COLOUR BIRD ORNAMENT,9,2025-02-15,24.58,10453,United Kingdom
539988,32731,LUNCH BAG BLACK SKULL,13,2025-02-15,37.98,10458,France
541469,47942,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-02-15,31.37,10643,Australia
541469,42957,POSTAGE,8,2025-02-15,38.83,10643,Australia
541469,40219,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-02-15,40.45,10643,Australia
541469,36964,SET OF 3 CAKE TINS,9,2025-02-15,21.97,10643,Australia
540370,50561,SET OF 3 CAKE TINS,15,2025-02-16,44.87,10503,Netherlands
540370,65789,REGENCY CAKESTAND 3 TIER,1,2025-02-16,18.83,10503,Netherlands
540370,45640,JUMBO BAG RED RETROSPOT,13,2025-02-16,41.32,10503,Netherlands
536710,45848,LUNCH BAG BLACK SKULL,4,2025-02-17,15.05,10076,Spain
536710,81698,POSTAGE,5,2025-02-17,21.86,10076,Spain
536710,73701,POSTAGE,1,2025-02-17,30.61,10076,Spain
538021,14004,LUNCH BAG BLACK SKULL,17,2025-02-18,39.11,10226,Australia
538021,30378,REGENCY CAKESTAND 3 TIER,11,2025-02-18,28.35,10226,Australia
538021,27444,SET OF 3 CAKE TINS,2,2025-02-18,29.12,10226,Australia
538021,65352,JUMBO BAG RED RETROSPOT,15,2025-02-18,21.55,10226,Australia
538021,82760,LUNCH BAG BLACK SKULL,14,2025-02-18,9.07,10226,Australia
540394,10911,JUMBO BAG RED RETROSPOT,6,2025-02-18,39.75,10507,France
540518,44352,LUNCH BAG BLACK SKULL,11,2025-02-18,25.2,10520,Netherlands
540518,38523,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-02-18,18.92,10520,Netherlands
540518,84409,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-02-18,19.68,10520,Netherlands
540518,62065,JUMBO BAG RED RETROSPOT,8,2025-02-18,4.58,10520,Netherlands
540518,17291,LUNCH BAG BLACK SKULL,7,2025-02-18,8.1,10520,Netherlands
540518,65780,PARTY BUNTING,8,2025-02-18,7.49,10520,Netherlands
540414,53222,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-02-21,44.38,10509,Netherlands
540414,35048,JUMBO BAG RED RETROSPOT,4,2025-02-21,5.65,10509,Netherlands
540414,78625,REGENCY CAKESTAND 3 TIER,14,2025-02-21,6.14,10509,Netherlands
540414,56987,POSTAGE,8,2025-02-21,26.57,10509,Netherlands
540414,86129,PARTY BUNTING,4,2025-02-21,12.27,10509,Netherlands
537676,20619,POSTAGE,9,2025-02-21,41.56,10182,Netherlands
537676,44783,ASSORTED COLOUR BIRD ORNAMENT,15,2025-02-21,40.11,10182,Netherlands
537676,22278,LUNCH BAG BLACK SKULL,7,2025-02-21,13.66,10182,Netherlands
537676,20078,ASSORTED COLOUR BIRD ORNAMENT,13,2025-02-21,17.86,10182,Netherlands
537676,16059,ASSORTED COLOUR BIRD ORNAMENT,9,2025-02-21,43.06,10182,Netherlands
539983,41813,SET OF 3 CAKE TINS,17,2025-02-23,37.9,10457,United Kingdom
539983,59403,POSTAGE,6,2025-02-23,38.07,10457,United Kingdom
539983,75508,JUMBO BAG RED RETROSPOT,3,2025-02-23,35.34,10457,United Kingdom
539983,32276,SET OF 3 CAKE TINS,17,2025-02-23,41.74,10457,United Kingdom
540080,75830,LUNCH BAG BLACK SKULL,11,2025-02-23,36.91,10469,France
540080,67384,SET OF 3 CAKE TINS,8,2025-02-23,24.73,10469,France
540080,39983,LUNCH BAG BLACK SKULL,1,2025-02-23,29.68,10469,France
540080,75323,POSTAGE,3,2025-02-23,44.93,10469,France
540080,79171,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-02-23,17.27,10469,France
540080,14684,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-02-23,31.63,10469,France
537361,47217,REGENCY CAKESTAND 3 TIER,3,2025-02-24,29.16,10146,Germany
541037,13128,JUMBO BAG RED RETROSPOT,6,2025-02-24,13.07,10592,France
541037,91728,ASSORTED COLOUR BIRD ORNAMENT,1,2025-02-24,13.47,10592,France
541090,76857,ASSORTED COLOUR BIRD ORNAMENT,12,2025-02-25,31.02,10598,Spain
541090,23734,REGENCY CAKESTAND 3 TIER,8,2025-02-25,20.86,10598,Spain
541090,91468,SET OF 3 CAKE TINS,8,2025-02-25,37.4,10598,Spain
541090,55282,JUMBO BAG RED RETROSPOT,6,2025-02-25,13.3,10598,Spain
541090,21531,ASSORTED COLOUR BIRD ORNAMENT,13,2025-02-25,11.51,10598,Spain
541090,56372,REGENCY CAKESTAND 3 TIER,13,2025-02-25,31.84,10598,Spain
539760,31534,POSTAGE,11,2025-02-27,33.42,10426,Netherlands
539760,96436,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-02-27,33.84,10426,Netherlands
539760,76187,SET OF 3 CAKE TINS,8,2025-02-27,43.35,10426,Netherlands
539760,80342,JUMBO BAG RED RETROSPOT,7,2025-02-27,32.54,10426,Netherlands
539760,99769,PARTY BUNTING,16,2025-02-27,10.96,10426,Netherlands
539760,73889,ASSORTED COLOUR BIRD ORNAMENT,6,2025-02-27,9.22,10426,Netherlands
540811,27742,LUNCH BAG BLACK SKULL,4,2025-02-28,9.59,10563,France
540811,38258,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-02-28,10.27,10563,France
540811,48684,POSTAGE,4,2025-02-28,7.2,10563,France
540811,73983,LUNCH BAG BLACK SKULL,14,2025-02-28,8.37,10563,France
540811,60393,JUMBO BAG RED RETROSPOT,12,2025-02-28,6.41,10563,France
540811,99039,LUNCH BAG BLACK SKULL,7,2025-02-28,6.48,10563,France
540206,67066,PARTY BUNTING,10,2025-03-03,18.65,10483,United Kingdom
540206,88853,LUNCH BAG BLACK SKULL,6,2025-03-03,9.76,10483,United Kingdom
541308,23147,SET OF 3 CAKE TINS,4,2025-03-03,4.75,10626,Netherlands
541308,84260,REGENCY CAKESTAND 3 TIER,9,2025-03-03,34.35,10626,Netherlands
541308,49966,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-03-03,19.65,10626,Netherlands
541135,49969,PARTY BUNTING,17,2025-03-04,16.55,10601,France
541135,36068,SET OF 3 CAKE TINS,7,2025-03-04,37.27,10601,France
541135,36965,PARTY BUNTING,13,2025-03-04,24.27,10601,France
541135,38397,REGENCY CAKESTAND 3 TIER,2,2025-03-04,3.97,10601,France
541135,88079,JUMBO BAG RED RETROSPOT,13,2025-03-04,13.06,10601,France
536223,96853,JUMBO BAG RED RETROSPOT,8,2025-03-05,37.43,10017,Spain
536223,41673,LUNCH BAG BLACK SKULL,14,2025-03-05,26.33,10017,Spain
536223,14473,REGENCY CAKESTAND 3 TIER,5,2025-03-05,23.62,10017,Spain
539158,77423,PARTY BUNTING,1,2025-03-05,23.13,10352,Spain
537362,83367,LUNCH BAG BLACK SKULL,10,2025-03-07,10.77,10146,Germany
537362,22110,ASSORTED COLOUR BIRD ORNAMENT,9,2025-03-07,36.23,10146,Germany
541937,91552,PARTY BUNTING,7,2025-03-07,20.68,10695,France
538900,74385,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-03-07,28.89,10322,Australia
538900,94219,REGENCY CAKESTAND 3 TIER,3,2025-03-07,16.64,10322,Australia
538900,18550,REGENCY CAKESTAND 3 TIER,6,2025-03-07,36.13,10322,Australia
538900,99564,LUNCH BAG BLACK SKULL,6,2025-03-07,29.41,10322,Australia
538900,42255,PARTY BUNTING,10,2025-03-07,36.08,10322,Australia
541937,84421,POSTAGE,15,2025-03-07,15.51,10695,France
541937,19652,POSTAGE,5,2025-03-07,29.6,10695,France
541937,76290,LUNCH BAG BLACK SKULL,8,2025-03-07,13.73,10695,France
541937,49788,LUNCH BAG BLACK SKULL,1,2025-03-07,20.79,10695,France
541937,99772,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-03-07,16.46,10695,France
538900,54668,SET OF 3 CAKE TINS,6,2025-03-07,19.52,10322,Australia
540568,90755,PARTY BUNTING,13,2025-03-08,19.6,10525,Spain
540568,59552,JUMBO BAG RED RETROSPOT,3,2025-03-08,12.57,10525,Spain
540568,51305,REGENCY CAKESTAND 3 TIER,7,2025-03-08,9.75,10525,Spain
540568,71051,ASSORTED COLOUR BIRD ORNAMENT,16,2025-03-08,2.46,10525,Spain
537875,59203,PARTY BUNTING,3,2025-03-09,11.8,10207,Germany
537875,70100,PARTY BUNTING,5,2025-03-09,6.46,10207,Germany
537875,72607,PARTY BUNTING,4,2025-03-09,42.64,10207,Germany
537875,40230,LUNCH BAG BLACK SKULL,7,2025-03-09,19.99,10207,Germany
541557,26330,REGENCY CAKESTAND 3 TIER,10,2025-03-11,14.62,10655,Spain
541557,98070,LUNCH BAG BLACK SKULL,12,2025-03-11,8.08,10655,Spain
541557,10281,POSTAGE,13,2025-03-11,44.27,10655,Spain
537088,57076,REGENCY CAKESTAND 3 TIER,17,2025-03-11,43.66,10111,United Kingdom
541557,90475,JUMBO BAG RED RETROSPOT,15,2025-03-11,8.68,10655,Spain
537088,37578,PARTY BUNTING,4,2025-03-11,42.43,10111,United Kingdom
537088,80742,REGENCY CAKESTAND 3 TIER,3,2025-03-11,26.04,10111,United Kingdom
537088,63505,PARTY BUNTING,2,2025-03-11,4.64,10111,United Kingdom
541557,94630,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-03-11,19.72,10655,Spain
541557,55830,JUMBO BAG RED RETROSPOT,6,2025-03-11,20.27,10655,Spain
537088,82324,REGENCY CAKESTAND 3 TIER,15,2025-03-11,6.38,10111,United Kingdom
541189,93789,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-03-13,10.92,10609,Netherlands
541189,35622,JUMBO BAG RED RETROSPOT,15,2025-03-13,20.94,10609,Netherlands
541189,55557,ASSORTED COLOUR BIRD ORNAMENT,11,2025-03-13,29.4,10609,Netherlands
536686,51673,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-03-14,23.07,10073,Netherlands
536686,61692,SET OF 3 CAKE TINS,14,2025-03-14,26.01,10073,Netherlands
536686,75375,LUNCH BAG BLACK SKULL,1,2025-03-14,39.03,10073,Netherlands
536686,77021,LUNCH BAG BLACK SKULL,2,2025-03-14,23.24,10073,Netherlands
536686,81306,ASSORTED COLOUR BIRD ORNAMENT,11,2025-03-14,13.07,10073,Netherlands
536686,46064,JUMBO BAG RED RETROSPOT,5,2025-03-14,8.98,10073,Netherlands
539563,40783,PARTY BUNTING,2,2025-03-15,21.74,10401,Australia
537020,18141,PARTY BUNTING,6,2025-03-16,7.45,10105,Spain
537020,36218,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-03-16,14.99,10105,Spain
541290,10340,PARTY BUNTING,3,2025-03-17,35.22,10623,Netherlands
541290,60758,POSTAGE,9,2025-03-17,5.4,10623,Netherlands
541290,80022,REGENCY CAKESTAND 3 TIER,12,2025-03-17,30.99,10623,Netherlands
538022,28086,ASSORTED COLOUR BIRD ORNAMENT,2,2025-03-18,25.1,10226,Australia
541280,78528,REGENCY CAKESTAND 3 TIER,10,2025-03-18,11.64,10621,United Kingdom
541280,19366,POSTAGE,5,2025-03-18,21.79,10621,United Kingdom
541280,33923,ASSORTED COLOUR BIRD ORNAMENT,6,2025-03-18,13.42,10621,United Kingdom
540607,99482,JUMBO BAG RED RETROSPOT,13,2025-03-18,36.2,10531,Spain
540607,13370,SET OF 3 CAKE TINS,6,2025-03-18,38.21,10531,Spain
540607,57995,LUNCH BAG BLACK SKULL,1,2025-03-18,20.88,10531,Spain
540607,62669,POSTAGE,13,2025-03-18,8.69,10531,Spain
536713,61470,POSTAGE,15,2025-03-19,4.68,10076,Spain
536713,95864,SET OF 3 CAKE TINS,5,2025-03-19,3.93,10076,Spain
537050,64612,ASSORTED COLOUR BIRD ORNAMENT,9,2025-03-19,15.32,10107,Spain
537050,12076,SET OF 3 CAKE TINS,13,2025-03-19,7.59,10107,Spain
536713,60714,LUNCH BAG BLACK SKULL,3,2025-03-19,43.19,10076,Spain
537050,52433,ASSORTED COLOUR BIRD ORNAMENT,17,2025-03-19,5.59,10107,Spain
536713,82708,JUMBO BAG RED RETROSPOT,1,2025-03-19,16.6,10076,Spain
536713,61136,PARTY BUNTING,17,2025-03-19,16.51,10076,Spain
537050,97275,REGENCY CAKESTAND 3 TIER,1,2025-03-19,33.19,10107,Spain
538818,56520,SET OF 3 CAKE TINS,11,2025-03-20,7.05,10313,United Kingdom
536711,35597,ASSORTED COLOUR BIRD ORNAMENT,17,2025-03-21,6.97,10076,Spain
536711,82813,PARTY BUNTING,13,2025-03-21,38.07,10076,Spain
538812,79225,PARTY BUNTING,14,2025-03-21,28.88,10312,Spain
536711,94463,SET OF 3 CAKE TINS,14,2025-03-21,10.95,10076,Spain
539763,72832,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-03-22,43.16,10426,Netherlands
539763,65543,SET OF 3 CAKE TINS,5,2025-03-22,19.51,10426,Netherlands
539763,47756,JUMBO BAG RED RETROSPOT,6,2025-03-22,28.55,10426,Netherlands
541471,57321,JUMBO BAG RED RETROSPOT,8,2025-03-23,10.31,10643,Australia
541471,49755,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-03-23,33.95,10643,Australia
536221,34832,POSTAGE,13,2025-03-23,19.81,10017,Spain
539989,28141,SET OF 3 CAKE TINS,2,2025-03-23,10.18,10458,France
539989,87176,JUMBO BAG RED RETROSPOT,12,2025-03-23,40.91,10458,France
541038,67151,POSTAGE,9,2025-03-24,33.94,10592,France
539230,58066,JUMBO BAG RED RETROSPOT,4,2025-03-24,43.71,10359,Australia
541038,74950,PARTY BUNTING,15,2025-03-24,15.03,10592,France
541038,12528,POSTAGE,3,2025-03-24,37.13,10592,France
538287,18837,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-03-25,11.49,10254,France
538287,84168,ASSORTED COLOUR BIRD ORNAMENT,15,2025-03-25,33.08,10254,France
540371,65217,SET OF 3 CAKE TINS,14,2025-03-25,5.67,10503,Netherlands
540371,89284,REGENCY CAKESTAND 3 TIER,7,2025-03-25,6.1,10503,Netherlands
538287,49439,REGENCY CAKESTAND 3 TIER,3,2025-03-25,23.05,10254,France
540371,68110,LUNCH BAG BLACK SKULL,9,2025-03-25,33.5,10503,Netherlands
540371,58628,LUNCH BAG BLACK SKULL,16,2025-03-25,18.59,10503,Netherlands
540371,44447,SET OF 3 CAKE TINS,4,2025-03-25,41.66,10503,Netherlands
541133,28048,ASSORTED COLOUR BIRD ORNAMENT,17,2025-03-26,40.45,10601,France
541133,20723,ASSORTED COLOUR BIRD ORNAMENT,4,2025-03-26,33.68,10601,France
541133,12571,POSTAGE,11,2025-03-26,8.57,10601,France
540541,82925,SET OF 3 CAKE TINS,13,2025-03-27,11.03,10522,Spain
539562,74700,ASSORTED COLOUR BIRD ORNAMENT,2,2025-03-28,5.86,10401,Australia
539562,55037,ASSORTED COLOUR BIRD ORNAMENT,3,2025-03-28,41.96,10401,Australia
540398,83341,ASSORTED COLOUR BIRD ORNAMENT,6,2025-03-28,22.12,10507,France
537113,91948,LUNCH BAG BLACK SKULL,13,2025-03-29,14.27,10115,United Kingdom
537113,96818,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-03-29,16.12,10115,United Kingdom
538288,68280,LUNCH BAG BLACK SKULL,1,2025-03-29,13.9,10254,France
537113,46267,POSTAGE,8,2025-03-29,25.77,10115,United Kingdom
541320,48670,PARTY BUNTING,16,2025-03-29,34.76,10628,Spain
541320,14543,LUNCH BAG BLACK SKULL,9,2025-03-29,18.11,10628,Spain
541320,23037,LUNCH BAG BLACK SKULL,13,2025-03-29,22.08,10628,Spain
537287,12263,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-03-29,43.84,10134,Germany
538288,35657,SET OF 3 CAKE TINS,14,2025-03-29,22.36,10254,France
541320,89794,PARTY BUNTING,4,2025-03-29,25.59,10628,Spain
541320,74220,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-03-29,29.06,10628,Spain
538288,67582,LUNCH BAG BLACK SKULL,15,2025-03-29,21.38,10254,France
538288,92901,SET OF 3 CAKE TINS,5,2025-03-29,10.79,10254,France
536828,85001,POSTAGE,11,2025-03-30,31.58,10084,United Kingdom
541775,69641,LUNCH BAG BLACK SKULL,12,2025-03-30,28.89,10678,France
536828,64311,REGENCY CAKESTAND 3 TIER,4,2025-03-30,34.97,10084,United Kingdom
541775,89610,ASSORTED COLOUR BIRD ORNAMENT,3,2025-03-30,33.45,10678,France
536828,82433,SET OF 3 CAKE TINS,7,2025-03-30,7.95,10084,United Kingdom
538614,88397,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-03-30,12.14,10291,United Kingdom
536828,45213,LUNCH BAG BLACK SKULL,9,2025-03-30,4.25,10084,United Kingdom
536828,81079,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-03-30,8.65,10084,United Kingdom
536828,42808,JUMBO BAG RED RETROSPOT,5,2025-03-30,42.59,10084,United Kingdom
541775,82981,SET OF 3 CAKE TINS,5,2025-03-30,2.34,10678,France
538341,43746,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-03-31,2.51,10262,Germany
538341,52727,PARTY BUNTING,8,2025-03-31,3.94,10262,Germany
538341,43892,LUNCH BAG BLACK SKULL,15,2025-03-31,4.76,10262,Germany
538341,29318,POSTAGE,6,2025-03-31,10.2,10262,Germany
538341,37438,PARTY BUNTING,11,2025-03-31,3.7,10262,Germany
540818,47826,PARTY BUNTING,14,2025-04-02,3.81,10564,France
540818,71021,REGENCY CAKESTAND 3 TIER,4,2025-04-02,43.66,10564,France
540818,89654,REGENCY CAKESTAND 3 TIER,1,2025-04-02,25.92,10564,France
540818,73676,PARTY BUNTING,9,2025-04-02,26.16,10564,France
540818,89902,LUNCH BAG BLACK SKULL,4,2025-04-02,23.75,10564,France
537284,90829,POSTAGE,12,2025-04-03,34.31,10134,Germany
537284,56123,REGENCY CAKESTAND 3 TIER,12,2025-04-03,36.69,10134,Germany
537286,82752,JUMBO BAG RED RETROSPOT,9,2025-04-05,8.56,10134,Germany
537286,30791,PARTY BUNTING,9,2025-04-05,30.23,10134,Germany
540581,80122,LUNCH BAG BLACK SKULL,6,2025-04-05,43.7,10527,Spain
540581,23188,REGENCY CAKESTAND 3 TIER,14,2025-04-05,5.46,10527,Spain
537286,56954,JUMBO BAG RED RETROSPOT,1,2025-04-05,33.52,10134,Germany
540581,92865,JUMBO BAG RED RETROSPOT,17,2025-04-05,18.79,10527,Spain
537286,83805,JUMBO BAG RED RETROSPOT,7,2025-04-05,12.01,10134,Germany
540581,74350,PARTY BUNTING,12,2025-04-05,43.52,10527,Spain
536524,57269,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-04-06,23.5,10048,United Kingdom
536524,13589,JUMBO BAG RED RETROSPOT,4,2025-04-06,11.78,10048,United Kingdom
539113,90412,REGENCY CAKESTAND 3 TIER,4,2025-04-06,20.75,10345,United Kingdom
539113,73520,POSTAGE,8,2025-04-06,23.1,10345,United Kingdom
536524,93705,REGENCY CAKESTAND 3 TIER,17,2025-04-06,14.88,10048,United Kingdom
